Initial.Name,bill,vote,District,Party
D. Seum,SB96,YEA,S38,Republican
M. Wise,SB96,YEA,S16,Republican
P. Clark,SB96,NV,S37,Democratic
W. Westerfield,SB96,NV,S3,Republican
R. Alvarado,SB97,YEA,S28,Republican
D. Givens,SB97,YEA,S9,Republican
M. McGarvey,SB97,YEA,S19,Democratic
R. Stivers II,SB97,YEA,S25,Republican
J. Bowen,SB97,YEA,S8,Republican
D. Harper Angel,SB97,YEA,S35,Democratic
S. Meredith,SB97,YEA,S5,Republican
D. Thayer,SB97,YEA,S17,Republican
T. Buford,SB97,YEA,S22,Republican
E. Harris,SB97,YEA,S26,Republican
G. Neal,SB97,YEA,S33,Democratic
R. Thomas,SB97,YEA,S13,Democratic
J. Carpenter,SB97,YEA,S34,Republican
J. Higdon,SB97,YEA,S14,Republican
D. Parrett,SB97,YEA,S10,Democratic
J. Turner,SB97,YEA,S29,Democratic
D. Carroll,SB97,YEA,S2,Republican
P. Hornback,SB97,YEA,S20,Republican
D. Ridley,SB97,YEA,S4,Democratic
R. Webb,SB97,YEA,S18,Democratic
J. Carroll,SB97,YEA,S7,Democratic
S. Humphries,SB97,YEA,S1,Republican
A. Robinson,SB97,YEA,S21,Republican
S. West,SB97,YEA,S27,Republican
P. Clark,SB97,YEA,S37,Democratic
R. Jones II,SB97,YEA,S31,Democratic
J. Schickel,SB97,YEA,S11,Republican
W. Westerfield,SB97,YEA,S3,Republican
C. Embry Jr.,SB97,YEA,S6,Republican
A. Kerr,SB97,YEA,S12,Republican
W. Schroder,SB97,YEA,S24,Republican
M. Wilson,SB97,YEA,S32,Republican
R. Girdler,SB97,YEA,S15,Republican
C. McDaniel,SB97,YEA,S23,Republican
D. Seum,SB97,YEA,S38,Republican
M. Wise,SB97,YEA,S16,Republican
J. Adams,SB97,NV,S36,Republican
B. Smith,SB97,NV,S30,Republican
R. Alvarado,SB98,YEA,S28,Republican
J. Higdon,SB98,YEA,S14,Republican
G. Neal,SB98,YEA,S33,Democratic
D. Thayer,SB98,YEA,S17,Republican
J. Bowen,SB98,YEA,S8,Republican
P. Hornback,SB98,YEA,S20,Republican
D. Parrett,SB98,YEA,S10,Democratic
R. Thomas,SB98,YEA,S13,Democratic
T. Buford,SB98,YEA,S22,Republican
S. Humphries,SB98,YEA,S1,Republican
J. Adams,SB98,YEA,S36,Republican
J. Turner,SB98,YEA,S29,Democratic
J. Carpenter,SB98,YEA,S34,Republican
R. Jones II,SB98,YEA,S31,Democratic
D. Ridley,SB98,YEA,S4,Democratic
R. Webb,SB98,YEA,S18,Democratic
D. Carroll,SB98,YEA,S2,Republican
A. Kerr,SB98,YEA,S12,Republican
J. Schickel,SB98,YEA,S11,Republican
S. West,SB98,YEA,S27,Republican
P. Clark,SB98,YEA,S37,Democratic
C. McDaniel,SB98,YEA,S23,Republican
W. Schroder,SB98,YEA,S24,Republican
W. Westerfield,SB98,YEA,S3,Republican
R. Girdler,SB98,YEA,S15,Republican
M. McGarvey,SB98,YEA,S19,Democratic
D. Seum,SB98,YEA,S38,Republican
M. Wilson,SB98,YEA,S32,Republican
D. Harper Angel,SB98,YEA,S35,Democratic
S. Meredith,SB98,YEA,S5,Republican
R. Stivers II,SB98,YEA,S25,Republican
M. Wise,SB98,YEA,S16,Republican
E. Harris,SB98,YEA,S26,Republican
C. Embry Jr.,SB98,NAY,S6,Republican
D. Givens,SB98,NAY,S9,Republican
A. Robinson,SB98,NAY,S21,Republican
J. Carroll,SB98,NV,S7,Democratic
B. Smith,SB98,NV,S30,Republican
R. Alvarado,SB101,YEA,S28,Republican
D. Harper Angel,SB101,YEA,S35,Democratic
G. Neal,SB101,YEA,S33,Democratic
R. Stivers II,SB101,YEA,S25,Republican
J. Bowen,SB101,YEA,S8,Republican
E. Harris,SB101,YEA,S26,Republican
D. Parrett,SB101,YEA,S10,Democratic
D. Thayer,SB101,YEA,S17,Republican
T. Buford,SB101,YEA,S22,Republican
J. Higdon,SB101,YEA,S14,Republican
J. Adams,SB101,YEA,S36,Republican
R. Thomas,SB101,YEA,S13,Democratic
J. Carpenter,SB101,YEA,S34,Republican
P. Hornback,SB101,YEA,S20,Republican
D. Ridley,SB101,YEA,S4,Democratic
J. Turner,SB101,YEA,S29,Democratic
D. Carroll,SB101,YEA,S2,Republican
S. Humphries,SB101,YEA,S1,Republican
A. Robinson,SB101,YEA,S21,Republican
R. Webb,SB101,YEA,S18,Democratic
J. Carroll,SB101,YEA,S7,Democratic
R. Jones II,SB101,YEA,S31,Democratic
J. Schickel,SB101,YEA,S11,Republican
S. West,SB101,YEA,S27,Republican
P. Clark,SB101,YEA,S37,Democratic
A. Kerr,SB101,YEA,S12,Republican
W. Schroder,SB101,YEA,S24,Republican
W. Westerfield,SB101,YEA,S3,Republican
C. Embry Jr.,SB101,YEA,S6,Republican
M. McGarvey,SB101,YEA,S19,Democratic
D. Seum,SB101,YEA,S38,Republican
M. Wilson,SB101,YEA,S32,Republican
R. Girdler,SB101,YEA,S15,Republican
S. Meredith,SB101,YEA,S5,Republican
B. Smith,SB101,YEA,S30,Republican
M. Wise,SB101,YEA,S16,Republican
D. Givens,SB101,YEA,S9,Republican
C. McDaniel,SB101,NV,S23,Republican
R. Alvarado,SB102,YEA,S28,Republican
D. Givens,SB102,YEA,S9,Republican
G. Neal,SB102,YEA,S33,Democratic
R. Stivers II,SB102,YEA,S25,Republican
J. Bowen,SB102,YEA,S8,Republican
E. Harris,SB102,YEA,S26,Republican
D. Parrett,SB102,YEA,S10,Democratic
D. Thayer,SB102,YEA,S17,Republican
T. Buford,SB102,YEA,S22,Republican
J. Higdon,SB102,YEA,S14,Republican
J. Adams,SB102,YEA,S36,Republican
R. Thomas,SB102,YEA,S13,Democratic
J. Carpenter,SB102,YEA,S34,Republican
P. Hornback,SB102,YEA,S20,Republican
D. Ridley,SB102,YEA,S4,Democratic
J. Turner,SB102,YEA,S29,Democratic
D. Carroll,SB102,YEA,S2,Republican
S. Humphries,SB102,YEA,S1,Republican
A. Robinson,SB102,YEA,S21,Republican
R. Webb,SB102,YEA,S18,Democratic
J. Carroll,SB102,YEA,S7,Democratic
R. Jones II,SB102,YEA,S31,Democratic
J. Schickel,SB102,YEA,S11,Republican
S. West,SB102,YEA,S27,Republican
P. Clark,SB102,YEA,S37,Democratic
C. McDaniel,SB102,YEA,S23,Republican
W. Schroder,SB102,YEA,S24,Republican
W. Westerfield,SB102,YEA,S3,Republican
C. Embry Jr.,SB102,YEA,S6,Republican
M. McGarvey,SB102,YEA,S19,Democratic
D. Seum,SB102,YEA,S38,Republican
M. Wilson,SB102,YEA,S32,Republican
R. Girdler,SB102,YEA,S15,Republican
S. Meredith,SB102,YEA,S5,Republican
B. Smith,SB102,YEA,S30,Republican
M. Wise,SB102,YEA,S16,Republican
D. Harper Angel,SB102,NV,S35,Democratic
A. Kerr,SB102,NV,S12,Republican
R. Alvarado,SB104,YEA,S28,Republican
D. Harper Angel,SB104,YEA,S35,Democratic
G. Neal,SB104,YEA,S33,Democratic
R. Stivers II,SB104,YEA,S25,Republican
J. Bowen,SB104,YEA,S8,Republican
E. Harris,SB104,YEA,S26,Republican
D. Parrett,SB104,YEA,S10,Democratic
D. Thayer,SB104,YEA,S17,Republican
T. Buford,SB104,YEA,S22,Republican
J. Higdon,SB104,YEA,S14,Republican
J. Adams,SB104,YEA,S36,Republican
R. Thomas,SB104,YEA,S13,Democratic
J. Carpenter,SB104,YEA,S34,Republican
P. Hornback,SB104,YEA,S20,Republican
D. Ridley,SB104,YEA,S4,Democratic
J. Turner,SB104,YEA,S29,Democratic
D. Carroll,SB104,YEA,S2,Republican
S. Humphries,SB104,YEA,S1,Republican
A. Robinson,SB104,YEA,S21,Republican
R. Webb,SB104,YEA,S18,Democratic
J. Carroll,SB104,YEA,S7,Democratic
A. Kerr,SB104,YEA,S12,Republican
J. Schickel,SB104,YEA,S11,Republican
S. West,SB104,YEA,S27,Republican
P. Clark,SB104,YEA,S37,Democratic
C. McDaniel,SB104,YEA,S23,Republican
W. Schroder,SB104,YEA,S24,Republican
W. Westerfield,SB104,YEA,S3,Republican
C. Embry Jr.,SB104,YEA,S6,Republican
M. McGarvey,SB104,YEA,S19,Democratic
D. Seum,SB104,YEA,S38,Republican
M. Wilson,SB104,YEA,S32,Republican
R. Girdler,SB104,YEA,S15,Republican
S. Meredith,SB104,YEA,S5,Republican
B. Smith,SB104,YEA,S30,Republican
M. Wise,SB104,YEA,S16,Republican
D. Givens,SB104,YEA,S9,Republican
R. Jones II,SB104,NV,S31,Democratic
R. Alvarado,SB106,YEA,S28,Republican
D. Harper Angel,SB106,YEA,S35,Democratic
S. Meredith,SB106,YEA,S5,Republican
D. Thayer,SB106,YEA,S17,Republican
J. Bowen,SB106,YEA,S8,Republican
E. Harris,SB106,YEA,S26,Republican
G. Neal,SB106,YEA,S33,Democratic
R. Thomas,SB106,YEA,S13,Democratic
T. Buford,SB106,YEA,S22,Republican
J. Higdon,SB106,YEA,S14,Republican
D. Parrett,SB106,YEA,S10,Democratic
J. Turner,SB106,YEA,S29,Democratic
J. Carpenter,SB106,YEA,S34,Republican
P. Hornback,SB106,YEA,S20,Republican
J. Adams,SB106,YEA,S36,Republican
R. Webb,SB106,YEA,S18,Democratic
D. Carroll,SB106,YEA,S2,Republican
S. Humphries,SB106,YEA,S1,Republican
D. Ridley,SB106,YEA,S4,Democratic
S. West,SB106,YEA,S27,Republican
P. Clark,SB106,YEA,S37,Democratic
R. Jones II,SB106,YEA,S31,Democratic
A. Robinson,SB106,YEA,S21,Republican
W. Westerfield,SB106,YEA,S3,Republican
C. Embry Jr.,SB106,YEA,S6,Republican
A. Kerr,SB106,YEA,S12,Republican
J. Schickel,SB106,YEA,S11,Republican
M. Wilson,SB106,YEA,S32,Republican
R. Girdler,SB106,YEA,S15,Republican
C. McDaniel,SB106,YEA,S23,Republican
W. Schroder,SB106,YEA,S24,Republican
M. Wise,SB106,YEA,S16,Republican
D. Givens,SB106,YEA,S9,Republican
M. McGarvey,SB106,YEA,S19,Democratic
D. Seum,SB106,YEA,S38,Republican
J. Carroll,SB106,NV,S7,Democratic
R. Stivers II,SB106,NV,S25,Republican
B. Smith,SB106,NV,S30,Republican
R. Alvarado,SB108,YEA,S28,Republican
D. Harper Angel,SB108,YEA,S35,Democratic
G. Neal,SB108,YEA,S33,Democratic
R. Stivers II,SB108,YEA,S25,Republican
J. Bowen,SB108,YEA,S8,Republican
E. Harris,SB108,YEA,S26,Republican
D. Parrett,SB108,YEA,S10,Democratic
D. Thayer,SB108,YEA,S17,Republican
T. Buford,SB108,YEA,S22,Republican
J. Higdon,SB108,YEA,S14,Republican
J. Adams,SB108,YEA,S36,Republican
R. Thomas,SB108,YEA,S13,Democratic
J. Carpenter,SB108,YEA,S34,Republican
P. Hornback,SB108,YEA,S20,Republican
D. Ridley,SB108,YEA,S4,Democratic
J. Turner,SB108,YEA,S29,Democratic
D. Carroll,SB108,YEA,S2,Republican
S. Humphries,SB108,YEA,S1,Republican
A. Robinson,SB108,YEA,S21,Republican
R. Webb,SB108,YEA,S18,Democratic
J. Carroll,SB108,YEA,S7,Democratic
R. Jones II,SB108,YEA,S31,Democratic
J. Schickel,SB108,YEA,S11,Republican
S. West,SB108,YEA,S27,Republican
P. Clark,SB108,YEA,S37,Democratic
A. Kerr,SB108,YEA,S12,Republican
W. Schroder,SB108,YEA,S24,Republican
W. Westerfield,SB108,YEA,S3,Republican
C. Embry Jr.,SB108,YEA,S6,Republican
C. McDaniel,SB108,YEA,S23,Republican
D. Seum,SB108,YEA,S38,Republican
M. Wilson,SB108,YEA,S32,Republican
R. Girdler,SB108,YEA,S15,Republican
M. McGarvey,SB108,YEA,S19,Democratic
B. Smith,SB108,YEA,S30,Republican
M. Wise,SB108,YEA,S16,Republican
D. Givens,SB108,YEA,S9,Republican
S. Meredith,SB108,YEA,S5,Republican
R. Alvarado,SB109,YEA,S28,Republican
D. Harper Angel,SB109,YEA,S35,Democratic
S. Meredith,SB109,YEA,S5,Republican
R. Stivers II,SB109,YEA,S25,Republican
J. Bowen,SB109,YEA,S8,Republican
E. Harris,SB109,YEA,S26,Republican
G. Neal,SB109,YEA,S33,Democratic
D. Thayer,SB109,YEA,S17,Republican
T. Buford,SB109,YEA,S22,Republican
J. Higdon,SB109,YEA,S14,Republican
D. Parrett,SB109,YEA,S10,Democratic
R. Thomas,SB109,YEA,S13,Democratic
J. Carpenter,SB109,YEA,S34,Republican
P. Hornback,SB109,YEA,S20,Republican
J. Adams,SB109,YEA,S36,Republican
J. Turner,SB109,YEA,S29,Democratic
D. Carroll,SB109,YEA,S2,Republican
S. Humphries,SB109,YEA,S1,Republican
D. Ridley,SB109,YEA,S4,Democratic
R. Webb,SB109,YEA,S18,Democratic
P. Clark,SB109,YEA,S37,Democratic
R. Jones II,SB109,YEA,S31,Democratic
A. Robinson,SB109,YEA,S21,Republican
S. West,SB109,YEA,S27,Republican
C. Embry Jr.,SB109,YEA,S6,Republican
A. Kerr,SB109,YEA,S12,Republican
J. Schickel,SB109,YEA,S11,Republican
W. Westerfield,SB109,YEA,S3,Republican
R. Girdler,SB109,YEA,S15,Republican
C. McDaniel,SB109,YEA,S23,Republican
W. Schroder,SB109,YEA,S24,Republican
M. Wilson,SB109,YEA,S32,Republican
D. Givens,SB109,YEA,S9,Republican
M. McGarvey,SB109,YEA,S19,Democratic
B. Smith,SB109,YEA,S30,Republican
M. Wise,SB109,YEA,S16,Republican
J. Carroll,SB109,NV,S7,Democratic
D. Seum,SB109,NV,S38,Republican
R. Alvarado,SB110,YEA,S28,Republican
D. Givens,SB110,YEA,S9,Republican
M. McGarvey,SB110,YEA,S19,Democratic
B. Smith,SB110,YEA,S30,Republican
T. Buford,SB110,YEA,S22,Republican
D. Harper Angel,SB110,YEA,S35,Democratic
S. Meredith,SB110,YEA,S5,Republican
R. Stivers II,SB110,YEA,S25,Republican
J. Carpenter,SB110,YEA,S34,Republican
E. Harris,SB110,YEA,S26,Republican
G. Neal,SB110,YEA,S33,Democratic
J. Turner,SB110,YEA,S29,Democratic
D. Carroll,SB110,YEA,S2,Republican
J. Higdon,SB110,YEA,S14,Republican
D. Parrett,SB110,YEA,S10,Democratic
R. Webb,SB110,YEA,S18,Democratic
J. Carroll,SB110,YEA,S7,Democratic
P. Hornback,SB110,YEA,S20,Republican
D. Ridley,SB110,YEA,S4,Democratic
S. West,SB110,YEA,S27,Republican
P. Clark,SB110,YEA,S37,Democratic
S. Humphries,SB110,YEA,S1,Republican
A. Robinson,SB110,YEA,S21,Republican
W. Westerfield,SB110,YEA,S3,Republican
C. Embry Jr.,SB110,YEA,S6,Republican
R. Jones II,SB110,YEA,S31,Democratic
W. Schroder,SB110,YEA,S24,Republican
M. Wilson,SB110,YEA,S32,Republican
R. Girdler,SB110,YEA,S15,Republican
A. Kerr,SB110,YEA,S12,Republican
D. Seum,SB110,YEA,S38,Republican
M. Wise,SB110,YEA,S16,Republican
J. Bowen,SB110,NAY,S8,Republican
C. McDaniel,SB110,NAY,S23,Republican
J. Schickel,SB110,NAY,S11,Republican
D. Thayer,SB110,NAY,S17,Republican
J. Adams,SB110,NV,S36,Republican
R. Thomas,SB110,NV,S13,Democratic
R. Alvarado,SB112,YEA,S28,Republican
D. Givens,SB112,YEA,S9,Republican
S. Meredith,SB112,YEA,S5,Republican
B. Smith,SB112,YEA,S30,Republican
J. Bowen,SB112,YEA,S8,Republican
D. Harper Angel,SB112,YEA,S35,Democratic
G. Neal,SB112,YEA,S33,Democratic
R. Stivers II,SB112,YEA,S25,Republican
T. Buford,SB112,YEA,S22,Republican
E. Harris,SB112,YEA,S26,Republican
D. Parrett,SB112,YEA,S10,Democratic
D. Thayer,SB112,YEA,S17,Republican
J. Carpenter,SB112,YEA,S34,Republican
J. Higdon,SB112,YEA,S14,Republican
J. Adams,SB112,YEA,S36,Republican
J. Turner,SB112,YEA,S29,Democratic
D. Carroll,SB112,YEA,S2,Republican
P. Hornback,SB112,YEA,S20,Republican
D. Ridley,SB112,YEA,S4,Democratic
R. Webb,SB112,YEA,S18,Democratic
J. Carroll,SB112,YEA,S7,Democratic
S. Humphries,SB112,YEA,S1,Republican
A. Robinson,SB112,YEA,S21,Republican
S. West,SB112,YEA,S27,Republican
P. Clark,SB112,YEA,S37,Democratic
A. Kerr,SB112,YEA,S12,Republican
J. Schickel,SB112,YEA,S11,Republican
W. Westerfield,SB112,YEA,S3,Republican
C. Embry Jr.,SB112,YEA,S6,Republican
C. McDaniel,SB112,YEA,S23,Republican
W. Schroder,SB112,YEA,S24,Republican
M. Wilson,SB112,YEA,S32,Republican
R. Girdler,SB112,YEA,S15,Republican
M. McGarvey,SB112,YEA,S19,Democratic
D. Seum,SB112,YEA,S38,Republican
M. Wise,SB112,YEA,S16,Republican
R. Jones II,SB112,NV,S31,Democratic
R. Thomas,SB112,NV,S13,Democratic
R. Alvarado,SB113,YEA,S28,Republican
D. Harper Angel,SB113,YEA,S35,Democratic
G. Neal,SB113,YEA,S33,Democratic
R. Stivers II,SB113,YEA,S25,Republican
J. Bowen,SB113,YEA,S8,Republican
E. Harris,SB113,YEA,S26,Republican
D. Parrett,SB113,YEA,S10,Democratic
D. Thayer,SB113,YEA,S17,Republican
T. Buford,SB113,YEA,S22,Republican
J. Higdon,SB113,YEA,S14,Republican
J. Adams,SB113,YEA,S36,Republican
R. Thomas,SB113,YEA,S13,Democratic
J. Carpenter,SB113,YEA,S34,Republican
P. Hornback,SB113,YEA,S20,Republican
D. Ridley,SB113,YEA,S4,Democratic
J. Turner,SB113,YEA,S29,Democratic
D. Carroll,SB113,YEA,S2,Republican
S. Humphries,SB113,YEA,S1,Republican
A. Robinson,SB113,YEA,S21,Republican
R. Webb,SB113,YEA,S18,Democratic
J. Carroll,SB113,YEA,S7,Democratic
R. Jones II,SB113,YEA,S31,Democratic
J. Schickel,SB113,YEA,S11,Republican
S. West,SB113,YEA,S27,Republican
C. Embry Jr.,SB113,YEA,S6,Republican
C. McDaniel,SB113,YEA,S23,Republican
W. Schroder,SB113,YEA,S24,Republican
W. Westerfield,SB113,YEA,S3,Republican
R. Girdler,SB113,YEA,S15,Republican
M. McGarvey,SB113,YEA,S19,Democratic
D. Seum,SB113,YEA,S38,Republican
M. Wilson,SB113,YEA,S32,Republican
D. Givens,SB113,YEA,S9,Republican
S. Meredith,SB113,YEA,S5,Republican
B. Smith,SB113,YEA,S30,Republican
M. Wise,SB113,YEA,S16,Republican
P. Clark,SB113,NV,S37,Democratic
A. Kerr,SB113,NV,S12,Republican
R. Alvarado,SB116,YEA,S28,Republican
D. Harper Angel,SB116,YEA,S35,Democratic
G. Neal,SB116,YEA,S33,Democratic
R. Stivers II,SB116,YEA,S25,Republican
J. Bowen,SB116,YEA,S8,Republican
E. Harris,SB116,YEA,S26,Republican
D. Parrett,SB116,YEA,S10,Democratic
D. Thayer,SB116,YEA,S17,Republican
T. Buford,SB116,YEA,S22,Republican
J. Higdon,SB116,YEA,S14,Republican
J. Adams,SB116,YEA,S36,Republican
R. Thomas,SB116,YEA,S13,Democratic
J. Carpenter,SB116,YEA,S34,Republican
P. Hornback,SB116,YEA,S20,Republican
D. Ridley,SB116,YEA,S4,Democratic
J. Turner,SB116,YEA,S29,Democratic
D. Carroll,SB116,YEA,S2,Republican
S. Humphries,SB116,YEA,S1,Republican
A. Robinson,SB116,YEA,S21,Republican
R. Webb,SB116,YEA,S18,Democratic
J. Carroll,SB116,YEA,S7,Democratic
R. Jones II,SB116,YEA,S31,Democratic
J. Schickel,SB116,YEA,S11,Republican
S. West,SB116,YEA,S27,Republican
P. Clark,SB116,YEA,S37,Democratic
A. Kerr,SB116,YEA,S12,Republican
W. Schroder,SB116,YEA,S24,Republican
W. Westerfield,SB116,YEA,S3,Republican
C. Embry Jr.,SB116,YEA,S6,Republican
C. McDaniel,SB116,YEA,S23,Republican
D. Seum,SB116,YEA,S38,Republican
M. Wilson,SB116,YEA,S32,Republican
R. Girdler,SB116,YEA,S15,Republican
M. McGarvey,SB116,YEA,S19,Democratic
B. Smith,SB116,YEA,S30,Republican
M. Wise,SB116,YEA,S16,Republican
D. Givens,SB116,YEA,S9,Republican
S. Meredith,SB116,YEA,S5,Republican
J. Bowen,SB117,YEA,S8,Republican
D. Givens,SB117,YEA,S9,Republican
C. McDaniel,SB117,YEA,S23,Republican
R. Stivers II,SB117,YEA,S25,Republican
T. Buford,SB117,YEA,S22,Republican
D. Harper Angel,SB117,YEA,S35,Democratic
M. McGarvey,SB117,YEA,S19,Democratic
D. Thayer,SB117,YEA,S17,Republican
J. Carpenter,SB117,YEA,S34,Republican
E. Harris,SB117,YEA,S26,Republican
G. Neal,SB117,YEA,S33,Democratic
R. Thomas,SB117,YEA,S13,Democratic
D. Carroll,SB117,YEA,S2,Republican
J. Higdon,SB117,YEA,S14,Republican
J. Adams,SB117,YEA,S36,Republican
S. West,SB117,YEA,S27,Republican
J. Carroll,SB117,YEA,S7,Democratic
P. Hornback,SB117,YEA,S20,Republican
J. Schickel,SB117,YEA,S11,Republican
W. Westerfield,SB117,YEA,S3,Republican
P. Clark,SB117,YEA,S37,Democratic
S. Humphries,SB117,YEA,S1,Republican
D. Seum,SB117,YEA,S38,Republican
M. Wilson,SB117,YEA,S32,Republican
R. Girdler,SB117,YEA,S15,Republican
A. Kerr,SB117,YEA,S12,Republican
B. Smith,SB117,YEA,S30,Republican
M. Wise,SB117,YEA,S16,Republican
R. Alvarado,SB117,NAY,S28,Republican
S. Meredith,SB117,NAY,S5,Republican
A. Robinson,SB117,NAY,S21,Republican
J. Turner,SB117,NAY,S29,Democratic
C. Embry Jr.,SB117,NAY,S6,Republican
D. Parrett,SB117,NAY,S10,Democratic
W. Schroder,SB117,NAY,S24,Republican
R. Webb,SB117,NAY,S18,Democratic
R. Jones II,SB117,NAY,S31,Democratic
D. Ridley,SB117,NAY,S4,Democratic
R. Alvarado,SB119,YEA,S28,Republican
D. Harper Angel,SB119,YEA,S35,Democratic
S. Meredith,SB119,YEA,S5,Republican
R. Stivers II,SB119,YEA,S25,Republican
J. Bowen,SB119,YEA,S8,Republican
E. Harris,SB119,YEA,S26,Republican
G. Neal,SB119,YEA,S33,Democratic
D. Thayer,SB119,YEA,S17,Republican
T. Buford,SB119,YEA,S22,Republican
J. Higdon,SB119,YEA,S14,Republican
D. Parrett,SB119,YEA,S10,Democratic
R. Thomas,SB119,YEA,S13,Democratic
J. Carpenter,SB119,YEA,S34,Republican
P. Hornback,SB119,YEA,S20,Republican
J. Adams,SB119,YEA,S36,Republican
J. Turner,SB119,YEA,S29,Democratic
D. Carroll,SB119,YEA,S2,Republican
S. Humphries,SB119,YEA,S1,Republican
D. Ridley,SB119,YEA,S4,Democratic
R. Webb,SB119,YEA,S18,Democratic
P. Clark,SB119,YEA,S37,Democratic
R. Jones II,SB119,YEA,S31,Democratic
A. Robinson,SB119,YEA,S21,Republican
S. West,SB119,YEA,S27,Republican
C. Embry Jr.,SB119,YEA,S6,Republican
A. Kerr,SB119,YEA,S12,Republican
J. Schickel,SB119,YEA,S11,Republican
W. Westerfield,SB119,YEA,S3,Republican
R. Girdler,SB119,YEA,S15,Republican
C. McDaniel,SB119,YEA,S23,Republican
W. Schroder,SB119,YEA,S24,Republican
M. Wise,SB119,YEA,S16,Republican
D. Givens,SB119,YEA,S9,Republican
M. McGarvey,SB119,YEA,S19,Democratic
B. Smith,SB119,YEA,S30,Republican
J. Carroll,SB119,NV,S7,Democratic
M. Wilson,SB119,NV,S32,Republican
D. Seum,SB119,NV,S38,Republican
R. Alvarado,SB121,YEA,S28,Republican
D. Givens,SB121,YEA,S9,Republican
S. Meredith,SB121,YEA,S5,Republican
R. Stivers II,SB121,YEA,S25,Republican
J. Bowen,SB121,YEA,S8,Republican
E. Harris,SB121,YEA,S26,Republican
D. Parrett,SB121,YEA,S10,Democratic
D. Thayer,SB121,YEA,S17,Republican
T. Buford,SB121,YEA,S22,Republican
J. Higdon,SB121,YEA,S14,Republican
J. Adams,SB121,YEA,S36,Republican
S. West,SB121,YEA,S27,Republican
J. Carpenter,SB121,YEA,S34,Republican
P. Hornback,SB121,YEA,S20,Republican
A. Robinson,SB121,YEA,S21,Republican
W. Westerfield,SB121,YEA,S3,Republican
D. Carroll,SB121,YEA,S2,Republican
C. McDaniel,SB121,YEA,S23,Republican
D. Seum,SB121,YEA,S38,Republican
M. Wilson,SB121,YEA,S32,Republican
R. Girdler,SB121,YEA,S15,Republican
J. Carroll,SB121,NAY,S7,Democratic
S. Humphries,SB121,NAY,S1,Republican
G. Neal,SB121,NAY,S33,Democratic
B. Smith,SB121,NAY,S30,Republican
P. Clark,SB121,NAY,S37,Democratic
R. Jones II,SB121,NAY,S31,Democratic
D. Ridley,SB121,NAY,S4,Democratic
J. Turner,SB121,NAY,S29,Democratic
C. Embry Jr.,SB121,NAY,S6,Republican
A. Kerr,SB121,NAY,S12,Republican
J. Schickel,SB121,NAY,S11,Republican
R. Webb,SB121,NAY,S18,Democratic
D. Harper Angel,SB121,NAY,S35,Democratic
M. McGarvey,SB121,NAY,S19,Democratic
W. Schroder,SB121,NAY,S24,Republican
M. Wise,SB121,NAY,S16,Republican
R. Thomas,SB121,NV,S13,Democratic
R. Alvarado,SB122,YEA,S28,Republican
D. Givens,SB122,YEA,S9,Republican
S. Meredith,SB122,YEA,S5,Republican
B. Smith,SB122,YEA,S30,Republican
J. Bowen,SB122,YEA,S8,Republican
D. Harper Angel,SB122,YEA,S35,Democratic
G. Neal,SB122,YEA,S33,Democratic
R. Stivers II,SB122,YEA,S25,Republican
T. Buford,SB122,YEA,S22,Republican
E. Harris,SB122,YEA,S26,Republican
D. Parrett,SB122,YEA,S10,Democratic
D. Thayer,SB122,YEA,S17,Republican
J. Carpenter,SB122,YEA,S34,Republican
J. Higdon,SB122,YEA,S14,Republican
J. Adams,SB122,YEA,S36,Republican
J. Turner,SB122,YEA,S29,Democratic
D. Carroll,SB122,YEA,S2,Republican
P. Hornback,SB122,YEA,S20,Republican
D. Ridley,SB122,YEA,S4,Democratic
R. Webb,SB122,YEA,S18,Democratic
J. Carroll,SB122,YEA,S7,Democratic
S. Humphries,SB122,YEA,S1,Republican
A. Robinson,SB122,YEA,S21,Republican
S. West,SB122,YEA,S27,Republican
P. Clark,SB122,YEA,S37,Democratic
A. Kerr,SB122,YEA,S12,Republican
J. Schickel,SB122,YEA,S11,Republican
W. Westerfield,SB122,YEA,S3,Republican
C. Embry Jr.,SB122,YEA,S6,Republican
C. McDaniel,SB122,YEA,S23,Republican
W. Schroder,SB122,YEA,S24,Republican
M. Wilson,SB122,YEA,S32,Republican
R. Girdler,SB122,YEA,S15,Republican
M. McGarvey,SB122,YEA,S19,Democratic
D. Seum,SB122,YEA,S38,Republican
M. Wise,SB122,YEA,S16,Republican
R. Jones II,SB122,NV,S31,Democratic
R. Thomas,SB122,NV,S13,Democratic
R. Alvarado,SB123,YEA,S28,Republican
E. Harris,SB123,YEA,S26,Republican
G. Neal,SB123,YEA,S33,Democratic
R. Stivers II,SB123,YEA,S25,Republican
J. Bowen,SB123,YEA,S8,Republican
J. Higdon,SB123,YEA,S14,Republican
D. Parrett,SB123,YEA,S10,Democratic
D. Thayer,SB123,YEA,S17,Republican
T. Buford,SB123,YEA,S22,Republican
P. Hornback,SB123,YEA,S20,Republican
J. Adams,SB123,YEA,S36,Republican
R. Thomas,SB123,YEA,S13,Democratic
J. Carpenter,SB123,YEA,S34,Republican
S. Humphries,SB123,YEA,S1,Republican
D. Ridley,SB123,YEA,S4,Democratic
J. Turner,SB123,YEA,S29,Democratic
D. Carroll,SB123,YEA,S2,Republican
R. Jones II,SB123,YEA,S31,Democratic
